chr,start_div_100,Normal_count1,Normal_count2,Normal_count3,Normal_count4,Normal_count5,Normal_count6,Normal_count7,Normal_count8,Normal_count9,Normal_count10,GBM_count1,GBM_count2,GBM_count3,GBM_count4,GBM_count5,GBM_count6,GBM_count7,GBM_count8,GBM_count9,GBM_count10
1,16005,24,12,18,24,8,12,7,9,15,18,15,15,24,24,24,24,15,15,7,7
1,16152,25,13,13,25,13,13,24,22,24,13,25,26,25,25,25,27,26,26,25,13
1,16153,19,11,13,25,11,11,25,25,11,13,25,25,25,25,25,25,25,25,25,19
1,16154,20,17,7,20,7,17,26,14,13,7,20,20,20,26,22,22,26,22,22,22
1,16155,12,13,3,17,10,13,8,13,10,3,9,9,9,17,14,14,17,9,9,14
1,16157,20,4,7,17,11,4,15,11,11,7,24,17,17,24,24,24,24,20,20,13
1,16218,7,2,6,10,9,2,2,7,8,6,7,10,10,10,8,10,8,8,8,8
1,16232,14,5,6,14,12,5,5,2,7,6,3,3,3,9,9,12,1,6,7,1
1,16233,7,5,7,7,3,5,2,3,3,7,8,8,8,10,10,5,7,4,4,4
1,16236,19,13,13,26,20,13,19,6,16,13,13,13,13,13,13,13,19,13,13,13
1,16237,5,9,6,10,10,9,9,4,5,6,13,10,9,14,14,13,9,9,9,13
1,16238,12,6,12,12,6,6,6,6,12,12,6,12,6,12,12,6,6,6,6,6
1,16239,7,3,5,8,5,3,2,3,4,5,10,19,10,19,19,10,13,10,10,10
1,16274,8,6,9,3,18,6,12,7,17,9,10,10,6,10,16,10,10,10,10,10
1,16321,5,3,5,8,5,3,2,2,3,5,7,9,7,9,10,13,9,8,4,4
1,16322,9,9,14,14,20,9,20,10,15,14,16,24,17,24,24,24,24,12,12,20
1,16370,8,3,5,12,6,3,9,3,6,5,2,4,6,6,2,6,9,6,4,6
1,16590,7,4,7,7,4,4,7,7,4,7,9,9,9,9,9,9,9,9,9,9
1,16591,22,5,11,16,11,5,11,16,17,11,22,22,22,22,23,22,22,23,22,22
1,16800,10,9,9,10,5,9,10,5,5,9,9,9,4,6,5,6,1,5,1,1
1,16923,7,7,7,7,7,7,3,4,7,7,3,7,3,3,3,4,3,3,3,3
1,16924,19,16,18,20,18,16,12,9,18,18,10,19,12,12,12,12,13,11,10,12
1,17538,5,4,5,3,1,4,5,1,1,5,4,3,2,5,4,4,2,3,4,5
1,17589,9,6,6,10,8,6,8,9,5,6,9,9,9,9,9,9,9,5,1,7
1,17599,5,4,6,4,2,4,4,4,4,6,3,3,1,5,2,3,3,1,1,2
1,17600,11,7,9,10,11,7,10,12,14,9,5,5,5,7,8,5,7,5,5,8
1,17601,4,2,3,2,4,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2
1,17602,3,1,3,3,5,1,2,2,3,3,3,3,3,3,3,3,4,3,3,3
1,17646,6,3,5,6,2,3,5,5,2,5,5,2,2,2,5,5,5,2,2,2
1,17647,5,1,4,5,2,1,3,3,2,4,3,2,2,2,5,3,3,2,2,2
1,17780,8,10,10,11,7,10,11,5,8,10,8,13,13,13,8,13,13,8,8,8
1,17781,14,15,15,15,6,15,13,7,7,15,9,15,15,15,9,15,15,9,9,9
1,17784,30,3,1,24,13,3,28,29,13,1,30,30,16,30,30,30,30,30,32,30
1,17787,10,5,4,9,11,5,4,5,9,4,9,9,4,15,15,15,9,9,15,15
1,17825,12,1,5,14,3,1,8,1,9,5,3,3,3,3,3,3,3,3,3,3
1,17826,7,7,7,19,13,7,18,12,13,7,13,13,13,13,13,18,13,13,13,13
1,18050,8,4,5,8,3,4,3,7,4,5,3,3,3,3,3,3,3,3,1,1
1,18051,7,3,4,7,7,3,3,3,7,4,7,7,7,7,7,7,7,7,4,4
1,18114,11,10,10,11,11,10,10,5,11,10,5,5,5,5,5,5,5,5,5,5
1,18655,8,8,6,7,9,8,5,9,8,6,3,3,3,6,6,5,6,3,3,3
1,18668,8,7,7,8,6,7,1,5,8,7,1,1,1,1,3,1,1,1,1,1
1,18716,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1
1,18917,20,19,14,20,7,19,18,8,7,14,7,15,7,8,7,12,7,7,7,15
1,18920,8,6,2,5,7,6,5,5,2,2,5,3,3,5,3,3,3,3,5,3
1,19085,1,2,3,3,1,2,3,3,1,3,2,2,2,3,2,2,2,3,2,2
1,19086,13,7,4,16,9,7,12,12,9,4,8,8,8,12,12,12,12,15,8,12
1,19087,6,5,5,6,2,5,4,4,1,5,8,9,9,16,16,16,16,16,8,16
1,19089,11,19,18,19,17,19,19,19,16,18,17,19,19,19,19,20,19,19,17,19
1,19090,2,10,4,5,5,10,10,5,5,4,12,9,16,13,17,12,12,12,12,13
1,19093,21,9,8,11,2,9,3,18,2,8,23,23,23,23,20,23,23,23,20,18
1,19131,4,1,2,3,1,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2
1,19159,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1
1,19190,18,9,9,18,3,9,2,15,11,9,15,17,9,18,17,17,17,17,8,7
1,19191,26,1,14,26,24,1,26,11,25,14,14,14,14,14,26,26,26,26,13,26
1,19198,2,1,1,9,7,1,7,1,7,1,9,7,7,14,9,16,10,7,14,14
1,19303,12,7,7,10,8,7,10,6,7,7,10,10,11,10,11,10,6,10,6,6
1,19304,9,9,1,9,5,9,9,11,9,1,4,4,4,4,4,4,1,4,1,1
1,19432,9,4,9,7,7,4,10,8,7,9,7,8,5,8,8,8,10,8,5,1
1,19434,5,7,7,5,2,7,6,3,2,7,7,7,5,7,8,10,7,4,4,4
1,19569,5,2,1,6,2,2,3,2,2,1,2,4,2,2,4,2,2,2,2,2
1,19695,3,3,1,3,2,3,3,2,1,1,4,3,2,4,4,2,4,2,1,3
1,19737,4,4,4,6,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1,19745,4,3,4,4,3,3,1,4,4,4,1,3,1,4,1,2,3,2,1,3
1,19747,6,6,6,3,6,6,1,2,5,6,6,3,6,3,6,3,6,3,3,3
1,19758,6,5,4,6,3,5,3,3,3,4,3,5,3,5,5,5,5,5,3,3
1,19759,7,10,6,8,3,10,4,3,3,6,3,7,3,7,7,8,7,7,3,3
1,19783,5,3,5,5,1,3,2,2,1,5,3,3,3,3,3,3,3,1,3,1
1,19837,12,6,6,12,5,6,5,1,6,6,1,1,1,1,1,6,1,1,1,1
1,20039,8,7,7,7,7,7,7,7,6,7,21,17,19,15,24,26,19,14,23,19
1,20040,4,4,5,5,5,4,4,4,1,5,7,4,7,7,6,7,6,3,6,6
1,20048,3,2,3,3,2,2,3,3,6,3,5,5,5,5,5,4,5,5,5,4
1,20050,10,5,5,10,6,5,10,8,6,5,6,5,6,6,5,6,6,6,6,6
1,20051,5,5,1,5,4,5,4,5,4,1,4,1,5,5,1,5,5,5,4,4
1,20179,5,4,2,6,3,4,4,5,6,2,6,7,6,6,6,6,6,6,7,4
1,20194,23,15,9,21,15,15,23,6,21,9,14,14,9,22,22,23,23,23,17,17
1,20197,10,16,12,16,6,16,10,5,6,12,21,21,17,21,16,21,21,11,21,21
1,20233,2,4,4,4,1,4,3,2,3,4,1,1,1,3,1,1,3,1,1,1
1,20258,11,8,8,12,8,8,13,13,10,8,13,10,13,14,13,14,18,9,18,13
1,20259,9,9,9,9,4,9,9,9,4,9,4,4,4,9,4,9,9,4,9,4
1,20263,12,11,6,11,5,11,6,7,7,6,5,5,11,11,11,11,11,11,5,5
1,20264,14,10,7,14,3,10,6,3,3,7,3,3,5,5,5,5,5,5,3,3
1,20279,8,2,2,7,7,2,8,3,5,2,8,8,7,8,8,8,8,8,1,2
1,20281,7,7,7,13,12,7,11,7,5,7,12,12,6,12,6,6,6,6,5,6
1,20282,5,1,4,6,7,1,9,2,5,4,9,10,6,9,5,5,5,5,5,5
1,20301,12,12,12,13,1,12,7,2,5,12,6,9,9,9,9,9,9,6,6,6
1,20302,9,18,18,18,9,18,18,9,9,18,9,18,18,18,18,18,18,9,9,9
1,20303,7,10,10,14,7,10,8,10,7,10,3,9,5,10,5,5,6,8,3,3
1,20305,6,4,4,8,5,4,6,8,4,4,6,3,3,6,4,6,6,6,4,4
1,20306,10,6,7,10,3,6,5,7,3,7,4,6,4,6,3,5,6,5,3,3
1,20323,7,3,7,7,4,3,6,4,6,7,7,7,7,7,3,3,7,3,3,3
1,20364,12,6,6,12,6,6,12,11,5,6,5,11,6,5,11,10,11,5,5,5
1,20446,3,13,3,5,11,13,5,5,9,3,5,5,5,5,5,3,3,3,3,3
1,20447,6,12,6,11,12,12,12,14,5,6,12,12,12,12,12,6,6,6,6,6
1,20451,16,16,7,18,9,16,16,16,16,7,11,11,11,18,9,11,18,11,11,11
1,20452,8,13,12,4,1,13,10,9,4,12,5,9,9,8,5,9,12,5,9,9
1,20479,6,3,4,6,5,3,4,1,3,4,3,3,5,5,5,3,5,4,3,3
1,20502,16,3,2,30,14,3,22,3,15,2,2,16,16,30,30,30,16,1,30,17
1,20503,19,19,12,24,11,19,13,24,12,12,17,12,11,18,19,18,24,7,24,18
1,20505,28,1,14,16,15,1,30,30,15,14,30,29,28,16,31,17,31,14,30,30
1,20511,10,13,13,10,6,13,10,6,6,13,1,10,5,9,5,9,10,5,5,5
1,20513,12,8,7,14,7,8,1,7,7,7,1,7,7,7,7,7,7,1,1,7
1,20514,4,8,11,8,16,8,8,6,15,11,8,8,8,8,8,8,8,8,5,8
1,20518,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1
1,20519,5,3,3,3,3,3,5,2,1,3,1,1,1,3,1,1,3,1,3,1
1,20562,2,3,3,4,4,3,4,4,2,3,3,3,2,3,4,3,6,4,3,3
1,20573,10,2,5,8,4,2,8,6,2,5,7,7,6,7,4,5,6,4,3,4
1,20676,14,14,13,13,10,14,14,6,5,13,12,7,12,12,12,12,12,12,1,1
1,20690,9,3,7,16,8,3,7,7,2,7,6,8,8,9,8,9,8,9,6,6
1,20691,5,3,2,7,3,3,4,5,3,2,6,5,6,6,6,6,6,6,5,3
1,20703,6,4,6,6,6,4,5,4,5,6,4,6,6,6,6,4,6,4,3,4
1,20975,9,8,8,8,4,8,9,5,4,8,5,5,5,5,5,5,5,5,5,5
1,20976,14,8,8,12,7,8,9,4,7,8,5,5,5,5,10,5,5,5,5,5
1,20990,12,4,2,12,9,4,12,5,9,2,6,6,6,6,6,6,6,6,6,6
1,20991,8,5,2,6,7,5,6,3,8,2,2,2,2,2,2,2,2,2,2,2
1,21052,2,5,5,6,2,5,2,3,5,5,3,3,3,3,3,3,3,3,3,2
1,21095,6,6,5,4,6,6,9,3,6,5,7,7,7,7,7,7,7,7,4,4
1,21096,3,8,2,4,9,8,16,4,4,2,3,3,13,13,13,13,13,10,11,11
1,21139,3,3,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,3,2,2
1,21140,14,10,5,6,6,10,6,4,6,5,5,5,5,5,5,5,5,5,5,5
1,21153,8,6,8,8,5,6,6,10,5,8,10,10,10,10,12,10,10,10,10,10
1,21323,1,6,5,5,6,6,6,1,5,5,1,1,1,1,1,1,6,1,1,1
1,21542,4,5,5,2,7,5,6,4,3,5,5,5,3,5,3,5,5,3,5,5
1,21774,2,1,1,4,3,1,1,1,2,1,1,3,3,1,3,3,3,1,3,1
1,21775,4,4,4,8,8,4,7,3,5,4,7,7,3,7,3,3,3,3,3,3
1,21792,2,5,1,2,6,5,2,1,1,1,1,3,3,3,3,1,3,3,3,3
1,21793,4,4,2,4,4,4,4,2,4,2,2,2,2,2,4,2,4,4,2,4
1,21874,8,4,3,3,4,4,6,5,4,3,3,3,5,5,2,3,5,5,3,3
1,21902,14,2,2,13,2,2,13,6,2,2,11,6,7,7,5,5,6,7,5,5
1,21910,4,1,2,3,4,1,4,4,4,2,2,2,4,2,2,2,2,2,2,2
1,21912,8,4,8,8,4,4,4,4,4,8,8,8,4,8,8,8,4,4,4,4
1,21913,5,3,4,4,1,3,3,4,1,4,5,5,3,5,5,5,3,3,1,3
1,22046,6,3,2,6,1,3,3,2,3,2,3,3,3,3,3,6,3,3,1,1
1,22056,16,26,22,16,27,26,27,25,28,22,14,28,13,27,28,29,28,14,14,29
1,22062,6,3,4,6,3,3,3,6,3,4,3,6,6,6,6,6,6,6,3,6
1,22090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,22160,8,4,4,9,1,4,3,1,3,4,8,8,8,9,8,6,9,8,9,4
1,22268,11,12,6,11,8,12,11,1,8,6,5,5,5,5,5,5,5,5,5,5
1,22269,12,10,3,12,7,10,12,6,7,3,9,9,9,12,9,9,9,9,9,9
1,22273,25,9,9,19,19,9,9,10,19,9,19,19,19,19,19,19,19,19,19,19
1,22274,11,6,6,8,11,6,6,5,11,6,11,11,11,11,11,11,11,11,11,11
1,22288,13,12,7,18,14,12,8,4,19,7,18,13,18,22,16,22,22,21,18,22
1,22323,5,3,3,6,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3
1,22324,6,3,3,6,4,3,3,3,5,3,3,1,1,3,1,1,1,4,3,1
1,22340,6,5,5,5,3,5,3,5,1,5,4,4,3,3,4,4,3,2,3,2
1,22344,4,3,4,8,4,3,2,5,4,4,5,7,2,5,4,4,4,4,2,2
1,22558,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1
1,22900,4,3,3,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
1,22901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,22937,12,5,2,10,4,5,9,10,6,2,9,7,7,7,7,9,7,7,7,3
1,22938,6,3,3,4,1,3,4,3,1,3,3,3,3,3,3,3,3,3,3,2
1,22980,7,2,1,6,3,2,4,2,4,1,5,6,5,5,5,4,5,3,4,3
1,22981,8,1,3,8,5,1,5,2,5,3,8,8,8,8,8,8,8,5,4,5
1,22982,10,6,9,9,10,6,10,4,10,9,10,10,10,10,10,9,10,10,9,9
1,23029,6,3,3,2,1,3,3,5,2,3,5,5,5,5,5,5,5,4,5,3
1,23058,14,7,5,14,14,7,2,6,9,5,8,9,9,9,9,9,9,8,3,2
1,23064,5,10,7,9,2,10,8,2,2,7,7,7,7,10,7,10,7,2,7,7
1,23074,14,7,14,11,4,7,10,7,3,14,4,7,7,7,7,3,7,6,3,3
1,23115,7,7,4,10,7,7,9,8,7,4,5,5,5,10,5,5,5,5,5,3
1,23142,8,9,6,10,4,9,7,2,4,6,7,7,8,10,5,5,8,5,5,5
1,23144,2,2,2,4,3,2,6,1,3,2,3,3,4,6,3,4,4,4,3,3
1,23149,6,4,5,5,2,4,4,6,3,5,7,7,5,8,8,8,7,5,6,3
1,23150,11,12,17,18,6,12,6,11,5,17,11,11,11,11,11,11,11,11,5,5
1,23177,9,9,6,4,5,9,4,7,7,6,6,6,7,7,7,7,7,6,6,3
1,23180,14,10,11,13,3,10,5,9,3,11,14,8,10,14,14,14,10,14,8,13
1,23181,5,10,3,5,8,10,11,3,2,3,5,2,5,5,5,5,5,5,2,2
1,23201,5,9,9,9,5,9,5,5,10,9,10,10,10,10,10,10,10,6,10,9
1,23202,14,1,6,14,4,1,6,7,1,6,8,8,8,8,8,8,8,7,8,8
1,23224,10,22,10,22,12,22,22,19,10,10,22,12,22,22,22,22,22,22,12,12
1,23225,9,7,2,8,1,7,7,9,1,2,7,9,10,10,10,10,7,10,6,2
1,23244,2,1,3,2,4,1,8,2,2,3,5,2,3,3,3,3,2,2,3,2
1,23245,7,9,14,7,11,9,14,5,9,14,7,7,13,13,13,13,7,7,13,7
1,23322,4,4,1,5,1,4,1,1,1,1,4,4,3,4,3,4,6,4,3,3
1,23390,5,5,2,6,3,5,2,3,6,2,3,6,3,3,3,3,3,3,3,3
1,23454,5,4,4,9,4,4,2,5,4,4,9,9,9,9,9,9,9,9,9,9
1,23479,4,4,4,4,5,4,2,2,1,4,2,2,2,2,2,2,2,2,1,1
1,23480,10,5,5,10,7,5,7,5,9,5,11,11,10,11,10,11,11,10,5,3
1,23481,5,3,3,6,3,3,6,2,3,3,10,10,10,10,10,10,10,10,7,5
1,23484,6,1,1,1,4,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1
1,23485,8,5,5,11,3,5,10,5,2,5,11,13,13,14,13,11,11,11,16,13
1,23536,6,4,6,5,3,4,5,5,2,6,3,3,2,3,3,2,3,2,2,2
1,23537,4,2,3,2,2,2,4,2,2,3,3,3,1,3,3,1,3,1,1,1
1,23567,13,12,6,13,12,12,13,12,6,6,6,5,1,13,12,7,13,7,13,7
1,23587,16,3,7,3,2,3,12,6,7,7,3,3,2,8,2,9,9,8,8,9
1,23758,4,8,7,8,5,8,8,8,1,7,8,8,4,8,8,8,8,8,8,8
1,23768,7,4,5,7,6,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1
1,23779,8,6,8,7,1,6,1,7,1,8,1,1,1,1,1,1,1,1,1,1
1,23818,3,2,3,3,1,2,1,3,3,3,3,2,2,3,2,2,4,3,2,2
1,23909,5,6,3,5,5,6,5,5,5,3,9,9,9,9,9,9,9,4,4,4
1,23910,8,8,5,8,7,8,8,8,7,5,8,8,8,8,7,8,8,5,4,4
1,23917,12,11,4,12,5,11,11,15,8,4,16,20,13,16,26,23,19,19,23,30
1,23918,19,14,14,28,13,14,15,7,13,14,28,30,28,28,29,29,29,29,29,28
1,24060,2,2,2,2,5,2,2,2,3,2,4,4,2,4,4,4,4,2,2,2
1,24061,2,3,3,5,6,3,2,2,3,3,5,5,3,5,5,5,6,3,3,3
1,24106,8,1,1,7,4,1,7,6,4,1,7,4,4,4,4,4,4,4,3,3
1,24131,13,9,7,6,13,9,14,7,7,7,14,15,8,15,15,15,14,15,8,14
1,24132,3,5,8,10,3,5,5,3,3,8,2,5,5,5,5,5,2,5,2,2
1,24158,7,7,7,7,5,7,8,2,5,7,2,2,2,2,2,2,2,2,2,2
1,24159,9,7,9,8,7,7,7,4,7,9,4,4,4,4,4,4,4,4,4,4
1,24175,5,3,1,6,3,3,3,2,2,1,3,5,3,3,3,3,3,3,3,3
1,24270,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,2,2,1,2,2
1,24271,5,7,8,9,5,7,4,4,5,8,3,4,4,4,4,4,4,4,4,4
1,24279,4,2,4,4,1,2,3,1,3,4,3,3,3,3,3,3,4,3,4,3
1,24280,6,6,6,6,3,6,1,5,3,6,3,3,2,3,3,3,6,3,5,3
1,24281,5,1,6,6,2,1,6,5,4,6,4,6,3,6,6,4,6,6,3,4
1,24287,2,6,6,6,4,6,5,4,5,6,4,5,9,10,9,10,8,9,7,5
1,24327,7,7,7,12,9,7,6,12,11,7,12,11,12,12,12,12,12,12,11,5
1,24328,8,4,8,10,7,4,1,7,7,8,3,7,7,7,7,7,10,7,3,2
1,24347,2,2,2,3,5,2,2,3,3,2,1,1,2,4,2,2,2,1,1,1
1,24351,4,4,3,3,2,4,2,1,2,3,2,2,1,2,2,1,2,2,1,1
1,24404,7,4,4,7,6,4,4,5,5,4,7,7,3,7,7,6,7,7,4,4
1,24405,8,4,3,3,1,4,7,2,3,3,8,8,7,8,8,7,8,8,8,8
1,24406,12,3,1,10,1,3,9,2,1,1,7,6,10,10,11,12,9,6,7,6
1,24412,4,9,9,10,5,9,9,4,10,9,4,4,9,4,9,9,9,4,9,4
1,24413,4,6,5,6,4,6,8,3,6,5,3,3,5,3,5,5,5,3,3,3
1,24441,19,10,1,24,2,10,10,2,11,1,10,22,24,24,24,23,23,11,12,21
1,24442,5,3,10,12,5,3,4,6,10,10,7,10,9,12,12,9,9,10,9,7
1,24443,3,1,1,3,1,1,3,3,1,1,4,6,5,6,8,6,6,6,4,6
1,24551,6,2,2,6,1,2,3,2,1,2,3,3,3,3,7,5,3,3,3,3
1,24599,12,11,11,8,7,11,12,3,3,11,12,12,5,6,14,6,12,14,6,6
1,24600,7,4,3,5,4,4,5,4,2,3,5,5,5,6,7,6,8,7,6,6
1,24677,4,3,5,5,2,3,6,3,2,5,4,2,4,4,4,4,4,4,4,4
1,24740,3,3,3,6,3,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1
1,24741,6,4,4,9,2,4,3,6,6,4,8,8,7,9,8,8,8,8,5,5
1,24742,7,4,4,6,8,4,3,2,7,4,4,4,2,5,4,5,7,7,4,4
1,24774,10,10,10,7,8,10,3,3,8,10,6,6,2,7,6,2,7,6,2,3
1,24781,4,4,5,4,3,4,3,2,4,5,6,5,5,6,6,6,6,5,3,3
1,24968,15,13,12,15,3,13,3,14,1,12,13,7,7,13,7,13,13,13,13,13
1,24969,11,7,1,11,9,7,12,5,6,1,6,6,6,6,7,6,6,6,6,6
1,24999,6,2,3,4,3,2,3,1,4,3,4,4,4,4,4,4,4,3,3,2
1,25017,6,3,5,3,1,3,4,2,4,5,9,9,7,7,8,7,6,9,4,7
1,25018,4,3,3,2,1,3,3,1,3,3,2,2,2,2,2,3,2,2,2,3
1,25027,7,4,4,7,4,4,3,3,4,4,11,11,7,11,11,11,11,11,11,11
1,25037,13,14,12,8,3,14,14,6,11,12,14,14,14,16,14,16,16,14,14,14
1,25068,10,2,2,5,2,2,2,4,4,2,3,3,5,5,5,5,5,3,3,5
1,25069,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1,25141,17,1,3,12,1,1,10,1,1,3,17,17,17,18,17,17,17,17,17,8
1,25150,5,3,4,7,2,3,2,6,2,4,2,6,9,3,6,3,6,6,6,2
1,25162,3,1,2,3,1,1,3,3,3,2,1,5,1,5,5,3,1,3,5,5
1,25163,4,7,4,5,4,7,8,4,8,4,1,1,1,4,1,8,8,7,4,4
1,25164,8,1,1,11,8,1,14,1,7,1,7,7,7,8,7,8,8,8,1,1
1,25207,4,7,3,4,1,7,1,2,1,3,3,3,3,4,4,3,3,3,3,3
1,25260,18,9,3,12,6,9,3,1,11,3,9,16,9,11,18,18,9,11,9,9
1,25261,17,17,22,21,13,17,17,9,17,22,13,13,9,21,21,21,18,21,13,13
1,25290,13,13,7,13,13,13,13,6,13,7,7,14,14,14,14,7,14,14,7,7
1,25293,14,6,11,12,13,6,14,6,8,11,2,9,8,13,13,13,8,2,8,6
1,25294,26,9,19,23,21,9,26,9,13,19,7,16,16,26,26,26,16,7,16,16
1,25303,14,8,13,8,7,8,14,4,4,13,20,18,11,18,15,29,18,18,18,18
1,25316,2,3,3,2,1,3,3,2,1,3,1,1,1,2,1,1,1,1,1,1
1,25409,9,6,5,15,14,6,5,10,6,5,2,2,3,12,2,5,12,2,5,5
1,25410,16,4,23,8,13,4,19,19,4,23,8,8,7,19,8,15,15,13,19,15
1,25464,17,3,6,10,1,3,10,4,8,6,16,10,16,17,16,19,17,17,3,3
1,25469,7,1,3,2,1,1,4,4,1,3,3,3,3,3,6,3,3,3,3,3
1,25518,5,5,1,2,5,5,4,5,5,1,2,2,2,3,2,2,3,2,2,2
1,25542,10,6,8,6,5,6,7,5,1,8,2,5,2,5,5,2,5,5,2,2
1,25543,7,7,7,7,5,7,7,3,5,7,3,3,3,3,3,3,3,3,3,3
1,25586,7,8,8,8,7,8,8,6,2,8,4,4,2,4,4,4,4,5,4,4
1,25597,5,2,3,6,5,2,2,3,4,3,6,6,6,6,6,8,6,6,6,6
1,25598,5,8,7,8,12,8,5,7,8,7,9,9,9,9,9,12,9,9,9,6
1,25646,3,2,2,3,3,2,3,3,1,2,1,3,1,3,3,4,3,1,1,1
1,25696,8,4,4,8,8,4,4,8,4,4,4,4,4,4,4,4,4,4,4,4
1,25697,4,7,5,6,4,7,2,4,5,5,5,2,6,6,6,6,6,5,4,5
1,26055,9,7,8,9,3,7,9,5,1,8,4,7,4,4,4,4,7,4,4,4
1,26066,2,1,1,4,3,1,1,1,2,1,2,2,2,3,5,1,3,3,2,1
1,26078,3,1,1,1,1,1,2,1,1,1,2,2,1,2,2,3,2,2,3,2
1,26104,6,6,7,7,4,6,7,3,4,7,6,6,6,6,6,6,6,6,6,3
1,26112,12,8,12,9,6,8,3,9,6,12,12,7,10,10,9,12,6,7,8,5
1,26285,3,3,2,3,2,3,4,3,2,2,2,2,2,6,2,4,5,2,2,2
1,26286,5,4,2,4,2,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2
1,26288,12,10,11,13,4,10,12,18,4,11,17,18,13,18,18,18,18,18,13,13
1,26418,10,9,3,10,7,9,5,2,7,3,12,12,12,10,12,12,12,12,10,10
1,26428,8,4,4,4,1,4,5,5,2,4,7,6,5,6,12,11,8,8,6,6
1,26429,13,5,2,2,11,5,2,2,13,2,11,22,21,23,22,21,21,21,11,11
1,26432,18,7,7,20,8,7,9,14,16,7,18,18,19,20,20,20,20,10,17,17
1,26434,7,5,4,13,3,5,6,3,3,4,7,7,3,11,11,12,11,11,7,7
1,26441,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1,26442,2,1,3,4,2,1,2,1,2,3,2,2,2,2,2,2,2,2,4,2
1,27832,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,27887,5,2,1,8,2,2,7,3,3,1,5,7,5,5,5,5,5,2,2,2
1,27895,8,4,5,4,9,4,4,5,14,5,9,8,4,12,4,9,12,4,9,9
1,27900,20,12,14,27,21,12,9,12,21,14,35,3,22,22,27,19,22,12,27,31
1,27901,26,21,21,26,21,21,25,12,26,21,26,16,23,26,26,26,26,26,26,13
1,27902,16,2,2,16,3,2,14,8,14,2,16,16,9,17,16,16,16,16,15,9
1,27903,22,10,10,22,22,10,20,11,11,10,21,21,10,21,21,21,21,21,10,10
1,28000,4,1,1,4,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1
1,28002,6,6,6,5,6,6,11,11,6,6,6,11,6,6,6,6,6,6,6,6
1,28003,18,9,12,7,4,9,15,5,6,12,6,14,6,18,6,18,12,18,16,3
1,28017,10,7,3,10,6,7,3,2,7,3,3,3,3,3,5,4,3,3,3,3
1,28065,6,5,3,8,8,5,4,3,6,3,5,5,5,5,5,5,5,5,5,5
1,28074,4,3,5,4,2,3,2,3,2,5,4,3,3,3,3,3,3,3,3,3
1,28075,4,3,4,4,1,3,2,3,1,4,3,3,3,3,3,3,3,3,3,3
1,28085,1,1,1,4,1,1,1,1,2,1,3,3,1,3,3,3,1,3,3,3
1,28092,10,1,1,10,5,1,10,5,5,1,4,4,4,9,4,4,4,4,4,4
1,28147,6,5,3,7,8,5,5,7,6,3,9,6,9,9,9,9,10,6,5,8
1,28290,6,3,4,6,6,3,3,1,1,4,5,5,3,5,5,3,5,5,4,3
1,28346,9,9,9,9,4,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6
1,28347,4,4,4,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
1,28353,3,5,8,4,2,5,2,5,2,8,3,3,1,3,3,3,3,3,1,1
1,28354,4,3,3,2,2,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3
1,28559,14,4,4,7,6,4,2,1,4,4,9,12,9,13,9,9,9,2,2,2
1,28570,6,4,6,6,1,4,5,1,2,6,6,6,2,6,6,3,6,6,3,3
1,28577,3,3,1,3,2,3,3,3,2,1,3,3,3,3,3,3,3,3,1,1
1,28578,11,12,9,11,6,12,11,6,6,9,11,11,11,11,11,11,11,11,6,11
1,28588,10,5,10,10,10,5,10,5,10,10,5,5,10,10,5,5,5,5,5,10
1,28589,3,1,3,4,3,1,2,1,3,3,2,3,3,4,2,3,3,2,2,2
1,28691,6,6,6,6,6,6,6,1,2,6,1,1,3,3,3,3,1,1,1,1
1,28719,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1
1,28760,13,12,5,7,6,12,11,5,7,5,6,6,2,11,13,11,12,13,5,6
